Facility Gov ID,GHG Year,co2,ch4,n2o
1006539,2015,7546185.7,2000.75,37753.024
1003266,2015,77713.8,36.5,43.508
1001339,2015,2111672.1,979.25,1167.266
1010702,2015,691029.3,nan,nan
1002089,2015,53192.0,25.0,29.8
1000192,2015,14638702.9,42310.0,73357.766
1007814,2015,nan,63944.0,nan
1001161,2015,247226.4,127.0,179.992
1007457,2015,1452156.6,676.5,813.242
1005971,2015,11511.1,5.5,6.556
1000224,2015,8181.4,3.75,4.47
1001432,2015,107342.4,49.75,59.302
1001273,2015,0.0,nan,nan
1007503,2015,165636.9,76.75,91.486
1001338,2015,1917168.4,889.25,1059.986
1006852,2015,504813.5,154.75,2002.262
1000844,2015,63093.0,17.75,312.602
1000454,2015,1752052.8,812.25,968.202
1000203,2015,57374.6,26.5,31.588
1010760,2015,20.4,53597.5,nan
1001283,2015,564952.0,267.75,331.972
1002097,2015,69480.5,4675.25,39.038
1001310,2015,2321714.9,1076.5,1283.188
1000608,2015,7547.9,8166.75,30.992
1000613,2015,37882.2,18.0,21.754
1000614,2015,36214.9,17.0,20.264
1000615,2015,54394.8,26.0,30.992
1008150,2015,18579.5,4099.25,10.43
1010032,2015,51190.0,1509.5,47.68
1007677,2015,161489.2,3378.5,5286.52
1007424,2015,nan,40338.5,nan
1007225,2015,nan,7988.75,nan
1000049,2015,7194.0,3.25,3.874
1007379,2015,618647.4,286.75,341.806
1006166,2015,9598.2,990.25,5.364
1007419,2015,975791.6,258.25,4882.73
1001491,2015,1858692.9,1961.5,3047.05
1001668,2015,nan,30418.0,nan
1001045,2015,11953057.5,29516.0,51184.48
1006725,2015,56457.7,26.25,31.29
1000147,2015,36191.9,16.75,19.966
1000686,2015,117564.8,340.75,590.04
1001569,2015,34508.8,16.25,19.37
1007776,2015,29900.2,14.0,16.688
1003626,2015,nan,16357.75,nan
1007471,2015,2126025.6,1012.5,1263.52
1009755,2015,0.0,nan,nan
1010314,2015,23242.1,2373.5,13.112
1011691,2015,34400.0,16.25,19.37
1000582,2015,2493962.8,7196.25,12476.366
1000138,2015,2654401.3,1230.75,1467.054
1011595,2015,nan,27815.5,nan
1011650,2015,24584.2,14066.75,13.708
1001380,2015,17781.7,8.25,9.834
1010871,2015,nan,718576.0,nan
1012049,2015,19789.5,4044.75,11.92
1006851,2015,nan,84346.5,nan
1001750,2015,8727.0,4.0,4.768
1001835,2015,878667.1,944.75,1639.596
1000290,2015,426064.3,99.5,151.682
1002517,2015,639874.6,694.5,1205.41
1000836,2015,4001778.3,11450.5,19855.74
1000343,2015,1792569.6,3000.25,4650.588
1004913,2015,nan,241152.5,nan
1005026,2015,nan,33769.25,nan
1003609,2015,66501.5,31.25,37.25
1006816,2015,nan,73111.5,nan
1000956,2015,23647.10152,10.966425,13.0719786
1006594,2015,49519.1,23.25,27.714
1006819,2015,37938.3,18.0,21.456
1006479,2015,38215.0,18.0,21.456
1007768,2015,298919.9,94.25,1794.258
1000928,2015,1306330.4,605.75,722.054
1010386,2015,0.0,nan,nan
1010769,2015,3.4,24349.5,nan
1002598,2015,914222.7,1211.25,2098.218
1002403,2015,455728.8,472.75,815.924
1002551,2015,790658.8,877.25,1518.012
1002432,2015,556786.9,437.5,753.94
1005121,2015,68701.4,28.5,33.972
1001376,2015,1655685.0,767.75,915.158
1000903,2015,103231.5,48.75,58.11
1001699,2015,28786.7,5.5,6.556
1001610,2015,32577.8,15.25,18.178
1011110,2015,50878.3,24.0,28.608
1011888,2015,34988.5883,16.485,19.6382
1001355,2015,20505.3,9.75,11.622
1006824,2015,75538.0,5942.75,42.614
1000411,2015,1231413.8,19901.5,3734.834
1005713,2015,8953427.2,26388.75,45749.258
1006451,2015,87777.0,125.75,31.588
1000060,2015,20226.2,9.5,11.324
1001109,2015,41818.2,25.5,44.998
1001369,2015,14193.6,6.5,7.748
1002041,2015,160894.5,nan,nan
1001232,2015,2276597.6,1081.5,1328.484
1007330,2015,2974470.8,1404.25,1727.804
1010927,2015,16713.5,7.75,9.238
1005623,2015,3980.1,2.25,2.682
1002091,2015,15.8,14793.5,nan
1001605,2015,1075994.4,499.0,594.808
1002871,2015,29461.1,14.25,16.986
1007986,2015,12523.8,5.75,6.854
1007295,2015,5813.1,2.5,2.98
1005300,2015,15.9,52573.75,nan
1001265,2015,134646.5,61.0,72.712
1003990,2015,10.9,75285.75,nan
1001201,2015,703525.8,1886.25,3272.636
1010234,2015,55888.7,1569.75,23.542
1010131,2015,nan,49270.0,nan
1007752,2015,201077.7,553.25,959.56
1001886,2015,59982.4,28.0,33.376
1000722,2015,519585.1,1472.75,2549.688
1007543,2015,nan,87864.0,nan
1010242,2015,0.1,134076.0,nan
1006110,2015,288273.8,210.5,365.05
1000935,2015,4229.0,2.0,2.384
1011323,2015,171411.5,79.5,94.764
1011614,2015,178819.5,2581.75,62.58
1000490,2015,18381.3,8.5,10.132
1012086,2015,32067.9,16.75,24.138
1006087,2015,84633.2,3429.75,44.402
1000782,2015,2688256.0,7426.0,12868.236
1000162,2015,12872.8,6.0,7.152
1001984,2015,14589.1,7.0,8.344
1006627,2015,5960813.0,16766.0,10555.458
1000175,2015,159128.2,74.0,88.208
1010003,2015,67306.7,31.75,37.846
1001366,2015,1097362.9,495.0,590.04
1002799,2015,nan,44092.5,nan
1001340,2015,1097336.4,508.75,606.43
1001060,2015,3784448.7,10907.0,18908.696
1007183,2015,248894.6,124.5,167.178
1001209,2015,1946208.1,902.25,1075.482
1010825,2015,108575.8,51.25,61.388
1000146,2015,1701352.2,788.75,940.19
1010656,2015,nan,132762.0,nan
1010111,2015,nan,53572.5,nan
1005332,2015,44130.6,2764.0,24.734
1011917,2015,147114.5,8596.75,244.062
1004635,2015,54328.3,25.25,30.098
1011905,2015,nan,nan,46.786
1000795,2015,722542.3,335.0,399.32
1003617,2015,32927.6,15.0,17.88
1011029,2015,0.4,38.75,90.89
1004218,2015,nan,58953.25,0.596
1007608,2015,12390.8,5.75,6.854
1000574,2015,0.0,nan,nan
1003029,2015,62.8,19321.5,nan
1007623,2015,49122.6,23.25,28.012
1002115,2015,374596.3,569.75,984.294
1007756,2015,nan,62955.75,72.712
1007633,2015,44.7,14557.0,nan
1005077,2015,32612.2,15.25,18.476
1002643,2015,4.8,131666.25,nan
1004184,2015,527.4,69372.25,0.298
1007028,2015,71.0,7680.75,nan
1007610,2015,521.0,146131.0,0.298
1002307,2015,28.3,56135.5,nan
1004098,2015,59859.5,30.75,43.21
1006881,2015,nan,107456.25,nan
1002256,2015,142880.6,1685.25,77.182
1006309,2015,29215.64,13.775,16.39
1003077,2015,4638.6,2.25,2.682
1005374,2015,202747.1,507.0,114.432
1002126,2015,5808.3,16.0,27.714
1005942,2015,nan,7173.25,nan
1004097,2015,1368446.0,1159.75,2000.474
1005855,2015,88242.7,41.5,49.468
1007661,2015,62361.2,316.25,26.522
1003980,2015,401186.7,189.0,225.288
1001804,2015,3380972.0,30189.0,5069.576
1003587,2015,1010.9,7681.0,1.192
1001809,2015,81133.8,78.0,45.892
1006452,2015,28486.5,15.5,22.35
1007435,2015,391017.9,181.25,216.05
1001437,2015,112497.2,112.25,267.902
1001438,2015,488518.2,495.75,1181.272
1007188,2015,23439.9,23.75,56.62
1002252,2015,79889.7,2506.5,9.834
1006685,2015,70901.6,33.5,40.826
1003332,2015,14556.3,15930.25,8.046
1005045,2015,153843.6,219.75,86.42
1011942,2015,48803.6,4341.0,135.59
1009922,2015,25246.8,12700.5,14.304
1002139,2015,53836.3,1937.0,46.786
1010221,2015,41360.2,37146.5,24.734
1002679,2015,131074.0,7410.75,155.556
1011639,2015,96536.7,4566.25,136.484
1002569,2015,219382.8,6282.5,230.354
1010062,2015,nan,37599.25,nan
1011332,2015,34821.6,1630.25,76.288
1001578,2015,48996.3,23.0,27.416
1002283,2015,19798.7,1491.0,41.422
1002285,2015,44587.5,2090.0,47.084
1002287,2015,38078.0,39466.5,21.456
1002284,2015,42593.9,638.25,30.992
1006899,2015,nan,240070.75,nan
1002255,2015,167880.1,1511.75,94.168
1007580,2015,674.1,9166.5,nan
1004572,2015,120312.0,2500.0,3874.0
1005530,2015,62.2,5317.75,nan
1006291,2015,nan,57171.25,nan
1002541,2015,30561.3,14.5,17.284
1007988,2015,nan,33165.5,nan
1005447,2015,11751.3,27.0,57.216
1003269,2015,nan,212251.5,nan
1007667,2015,1749.3,54819.5,4.172
1000580,2015,236612.7,119.75,160.92
1001921,2015,136299.2,353.25,606.728
1003240,2015,18.4,197907.5,nan
1006466,2015,34959.2,16.75,19.966
1007755,2015,306.9,74871.0,nan
1002931,2015,43550.4,3917.5,24.436
1002409,2015,64211.0,1115.0,36.058
1002849,2015,10345.1,2282.5,5.662
1001168,2015,915.1,nan,nan
1007059,2015,608926.5,3912.5,1990.64
1004249,2015,49115.1,23.25,27.714
1000425,2015,nan,39853.25,nan
1005030,2015,173462.6,240.75,417.2
1003595,2015,48593.4,23.0,27.416
1003261,2015,72507.4,35.75,46.488
1007268,2015,8137.1,3.75,4.47
1003063,2015,35008.8,18.25,24.734
1006977,2015,nan,80103.25,nan
1005144,2015,89080.2,0.25,0.298
1007893,2015,nan,53745.25,53.044
1007715,2015,912.2,1.0,2.086
1007727,2015,1975.9,42580.5,196.68
1005105,2015,25080.0,11.75,14.304
1001644,2015,40979.4,107.5,186.548
1006131,2015,229470.4295,1696.4575,88.9828
1002469,2015,nan,4080.5,nan
1006675,2015,35134.7,16.5,19.668
1006611,2015,132063.9,62.25,74.202
1002865,2015,139073.9,294.0,78.076
1004530,2015,83660.8,39.5,47.084
1005410,2015,28667.5,3804.75,22.648
1006029,2015,23319.6,5800.75,27.714
1003999,2015,9547.8,3336.75,5.364
1004000,2015,12142.6,10704.0,6.854
1004002,2015,22134.3,5885.5,12.516
1003177,2015,3444.2,4719.0,1.788
1005305,2015,41183.3,74.5,124.266
1004503,2015,1259.0,0.5,0.596
1001250,2015,435212.0,469.5,784.336
1001821,2015,18217.1,10.5,14.9
1006312,2015,65175.6,40.25,57.216
1004477,2015,66471.0,80.75,131.12
1005758,2015,151823.2,92.5,132.014
1006343,2015,124220.6,247.5,421.372
1004883,2015,8996.3,4.25,6199.89
1004325,2015,39713.2,18.75,126.65
1005476,2015,47912.1,22.5,26.82
1007847,2015,82614.7,122.0,47.382
1007635,2015,70.0,118859.5,111.452
1002650,2015,nan,100612.25,nan
1004834,2015,48442.1,22.75,27.118
1005718,2015,nan,41191.75,nan
1011317,2015,nan,41882.25,nan
1005446,2015,28798.9,94.25,18.774
1005355,2015,662753.3,312.25,372.202
1011168,2015,35455.9,16.75,19.966
1006239,2015,0.0,nan,nan
1006570,2015,40947.0,19.25,22.946
1002002,2015,18.3,21439.5,nan
1004950,2015,139107.2,365.5,629.078
1007958,2015,18821.1,54.75,95.062
1006293,2015,nan,29771.25,nan
1001645,2015,168161.4,79.25,94.466
1002210,2015,120075.5,35.25,528.652
1011615,2015,48175.5,1221.25,27.118
1006319,2015,350959.0,38600.0,1510.86
1006609,2015,50838.3,24.0,28.608
1006461,2015,12269.3,2567.25,6.556
1004480,2015,23.0,87058.25,nan
1003479,2015,443619.1,525.5,910.986
1000379,2015,301363.4,409.75,709.836
1004517,2015,296619.8,305.5,529.844
1004386,2015,2423154.7,2661.0,4599.63
1004757,2015,0.0,nan,nan
1001289,2015,141601.0,77.75,118.604
1002393,2015,35261.0,16.75,20.86
1004315,2015,37224.9,18.0,22.648
1001403,2015,66751.8,31.5,37.548
1003426,2015,79745.4,56.25,88.506
1006318,2015,26333.7,72.25,125.458
1002030,2015,57058.2301,1390.4575,32.1542
1004333,2015,171523.6,1636.25,5386.052
1001910,2015,31934.5,15.0,17.88
1001770,2015,22.2,48173.25,nan
1003100,2015,18.7,82537.0,nan
1003732,2015,114.5,174675.0,nan
1007652,2015,nan,21564.5,nan
1002057,2015,35650.8,21.25,28.31
1002904,2015,61703.1,131.5,222.904
1006273,2015,37500.4,17.5,20.86
1004717,2015,21125.7,10.0,11.92
1001701,2015,599554.9,603.75,1042.106
1005389,2015,38771.4,18.25,21.754
1005054,2015,238.9,409765.25,0.298
1003505,2015,nan,23215.75,nan
1007585,2015,61.2,23422.5,nan
1002246,2015,91715.4,227.5,377.268
1001989,2015,79772.9,37.5,44.7
1006766,2015,25.6,93643.5,nan
1006957,2015,nan,124946.25,nan
1000623,2015,214302.0,3012.25,4711.976
1007590,2015,13.8,61393.75,nan
1007592,2015,nan,55669.5,nan
1004018,2015,58656.8,27.75,33.078
1011071,2015,17894.4,8.5,10.132
1006765,2015,30826.6,14.5,17.284
1000904,2015,127372.3,60.0,71.52
1002464,2015,nan,34329.75,nan
1004060,2015,nan,33945.5,nan
1001663,2015,98497.0,287.0,497.064
1002203,2015,158212.6,436.25,753.344
1002333,2015,104751.0,289.25,497.66
1003453,2015,31066.4,14.75,17.582
1007458,2015,5253054.3,24811.5,19125.044
1004084,2015,24.8,22449.75,nan
1006489,2015,61607.7,29.5,35.76
1001757,2015,146694.4,166.25,260.75
1005978,2015,635878.3,793.0,1374.376
1001563,2015,234441.4,67.5,155.258
1007611,2015,533.6,15998.5,1.192
1002675,2015,30047.4,1743.5,16.39
1011642,2015,7747.2,24676.0,4.172
1011599,2015,6577.0,20743.0,3.874
1010550,2015,62616.0,29.25,35.164
1001146,2015,12494.5,6.75,10.43
1003940,2015,33363.6,15.75,18.774
1000062,2015,36516.8,17.25,20.562
1004948,2015,8277.4,1349.5,3688.048
1006462,2015,nan,49407.0,nan
1003335,2015,nan,64780.75,nan
1007751,2015,28.7,45018.0,nan
1003616,2015,nan,95368.0,nan
1001716,2015,15484.4,7.25,8.642
1010309,2015,nan,29664.0,nan
1010110,2015,nan,27578.5,nan
1000351,2015,32904.9,9.75,11.622
1012017,2015,33878.7,34.25,81.95
1011677,2015,20394.1,5386.75,11.026
1010379,2015,nan,101736.75,nan
1011793,2015,nan,46223.0,nan
1012015,2015,29980.7,80.0,16.986
1003774,2015,93458.4,13736.0,95.956
1000753,2015,231168.8,107.25,127.842
1005489,2015,44326.8,1498.75,21.456
1001318,2015,220681.4,102.0,121.584
1010145,2015,2103.68,1.0,1.192
1001325,2015,1254481.9,581.75,693.446
1009621,2015,1502.0,nan,nan
1000185,2015,276835.2,128.5,153.172
1005534,2015,523422.0,28.75,34.27
1000457,2015,612703.5,352.5,499.746
1003483,2015,181603.4,7512.75,43.21
1000821,2015,2055439.8,953.125,1135.976
1003357,2015,nan,16278.75,nan
1011613,2015,2589.0,25691.25,1.49
1008279,2015,17023.7,26901.25,9.536
1008281,2015,12431.8,16619.0,7.152
1008282,2015,27709.3,16331.0,15.794
1010147,2015,12244.4,41797.0,6.556
1007422,2015,137890.4,64.0,76.288
1006918,2015,11940.9,16361.0,6.556
1008826,2015,148677.0,5211.75,83.44
1010993,2015,14314.8,6.75,8.046
1003926,2015,49933.3,23.5,28.012
1000458,2015,56227.7,26.0,30.992
1007318,2015,252992.7,174.5,274.458
1001794,2015,11336.2,5.25,6.258
1008432,2015,60890.8,28599.0,33.078
1002451,2015,138956.7,1167.5,45.594
1000440,2015,32609.4,15.25,18.178
1000441,2015,39123.1,18.5,22.052
1003279,2015,21864.9,4020.5,12.218
1010315,2015,0.0,nan,nan
1007255,2015,4389435.3,2021.25,2555.052
1000905,2015,923779.6,442.75,580.206
1001327,2015,108775.7,50.5,60.196
1001448,2015,151941.7,70.5,84.036
1000987,2015,130994.3,827.25,1363.648
1000437,2015,197262.6,91.5,109.068
1008969,2015,72525.2,3847.0,40.826
1009599,2015,3847.0,11639.25,2.086
1003564,2015,1152890.8,3295.75,2764.546
1005966,2015,694404.0,4692.5,1913.458
1011549,2015,96618.2,892.25,171.648
1001728,2015,42264.9,8095.75,51.256
1000269,2015,1775216.9,823.25,981.314
1011451,2015,424634.4,407.0,969.99
1006781,2015,47360.8,6235.5,26.82
1008787,2015,43223.6,20.75,25.628
1001530,2015,2323166.9,6644.0,11518.892
1010561,2015,nan,43586.0,nan
1008760,2015,2217.9,2332552.75,1.192
1005808,2015,45846.2,117.0,200.852
1004902,2015,107429.9,50.5,60.196
1012085,2015,8770.6,111.5,644.276
1000051,2015,47399.0,22.0,26.224
1000324,2015,81006.6,798.0,3306.906
1006472,2015,71432.3,3623.0,48.276
1005051,2015,101418.9,47.75,56.918
1010654,2015,22613.9,10.75,12.814
1005417,2015,45052.4,21.25,25.33
1011303,2015,58959.3,27.25,32.482
1001160,2015,396924.0,192.75,248.83
1000834,2015,7113120.2,21016.0,36437.354
1001377,2015,46732.8,84.325,177.608
1008761,2015,77672.6,2236245.25,43.508
1010983,2015,nan,25605.75,nan
1001013,2015,5823371.6,2691.0,3353.692
1001465,2015,1637123.0,4724.75,8191.126
1007504,2015,11304417.8,31224.0,54198.154
1000892,2015,2495580.8,1191.75,1473.014
1004565,2015,365.6,26762.5,6.854
1001280,2015,1827.6,0.75,0.894
1012034,2015,35634.7,16.75,19.966
1010531,2015,26486.4,12.5,14.9
1011448,2015,nan,36303.75,nan
1011243,2015,24922.4,11.75,14.006
1010969,2015,59516.2,nan,nan
1002044,2015,361942.0,nan,nan
1002042,2015,93752.0,nan,nan
1002043,2015,174812.2,nan,nan
1007230,2015,54011.0,nan,nan
1007440,2015,nan,135217.75,nan
1007528,2015,nan,66777.0,nan
1011413,2015,26154.2,12.25,14.602
1011053,2015,99456.5,46.75,55.726
1009983,2015,1966.8,1.0,375.778
1009982,2015,3867.6,1.75,3247.604
1003921,2015,nan,110661.0,nan
1007578,2015,nan,100926.0,nan
1008416,2015,43792.6,1193.0,26.522
1001049,2015,3012831.5,8904.0,15437.89
1007154,2015,nan,317479.5,nan
1001177,2015,25307.7,11.75,14.006
1007445,2015,1430567.7,663.25,790.594
1008988,2015,0.0,nan,nan
1006593,2015,61509.4,28.5,34.27
1010587,2015,28434.7,83.5,145.424
1006817,2015,nan,478446.75,nan
1007284,2015,316.1,28407.0,0.298
1001031,2015,183494.8,429.0,736.954
1006426,2015,172131.8,80.0,95.36
1000460,2015,3075397.9,1426.25,1700.09
1001480,2015,9165.5,5.25,8.642
1000909,2015,625116.8,2664.5,4530.196
1001126,2015,10314.5,4.75,5.96
1001664,2015,58419.8,11034.75,166.582
1001665,2015,42150.9,8877.75,116.22
1001878,2015,41502.3,83.0,140.656
1006443,2015,1673908.1,776.75,925.886
1011898,2015,25665.8,12.0,14.304
1007038,2015,nan,21272.25,nan
1000257,2015,438092.5,1109.25,1924.186
1001938,2015,142291.7,1215.5,19.37
1007857,2015,nan,110661.0,nan
1002131,2015,35210.1,13897.5,55.428
1000655,2015,4967.9,5.0,11.92
1002912,2015,23932.8,2015.0,13.41
1004822,2015,359005.8,5128.5,78.374
1007760,2015,10239.3,29.75,51.852
1006129,2015,22148.0,10.5,12.516
1000707,2015,2306373.8,6652.0,11532.302
1000748,2015,320200.3,136.25,1660.456
1001262,2015,277431.3,133.0,163.304
1006549,2015,5082733.3,1367.25,25989.176
1004380,2015,nan,93171.25,nan
1000729,2015,792818.8,2231.25,3871.318
1000052,2015,2270566.9,1053.0,1255.176
1009524,2015,26429.5,12.5,14.9
1000806,2015,1225019.5,572.0,681.824
1011799,2015,404872.7,95.0,113.24
1003542,2015,30253.3,15.25,19.668
1007725,2015,813.3,72150.25,131.716
1009829,2015,0.0,nan,nan
1002652,2015,69254.4,191.75,331.376
1012948,2015,29014.5,13.75,16.39
1002077,2015,37880.0,1609.75,21.158
1000841,2015,5846310.8,17217.75,29865.858
1005443,2015,55294.4,28.25,38.74
1004226,2015,26082.0,12.25,14.602
1001539,2015,1545829.5,4851.25,8407.176
1000993,2015,278677.8,1034.75,1727.208
1011582,2015,30189.8,14.25,16.986
1007825,2015,534899.7,250.5,298.596
1008897,2015,16094.4,7.5,8.94
1001608,2015,1014604.5,470.5,560.836
1011819,2015,1632.9,0.75,1098.726
1009792,2015,16267.5,7.75,629.078
1008768,2015,4031.2,1.75,4619.894
1009556,2015,29651.4,14.0,14762.026
1009805,2015,20741.7,10.0,11765.04
1004453,2015,35618.1,11.5,13.708
1004004,2015,205445.6,95.25,113.538
1002765,2015,221457.4,4394.75,6875.754
1005799,2015,130406.8,66.5,91.784
1003391,2015,42437.1,20.25,24.436
1003918,2015,nan,47292.0,nan
1009839,2015,0.2,231.0,nan
1011722,2015,46494.7,5597.25,19.966
1006160,2015,24963.6,6668.5,11.324
1003324,2015,32034.0,15.0,17.88
1010391,2015,19.7,29660.75,nan
1007298,2015,168.3,223515.75,nan
1006408,2015,298667.5,284.225,616.86
1011884,2015,26960.0,12.75,15.198
1008775,2015,45730.9,21.5,25.628
1008776,2015,29020.3,13.75,16.39
1000347,2015,2804086.3,1300.25,1549.898
1001309,2015,2540229.8,1177.75,1403.878
1011219,2015,45130.8,21.25,25.33
1000110,2015,1015987.7,472.5,565.008
1001067,2015,35436.7,16.75,19.966
1007863,2015,239.6,116502.0,nan
1000545,2015,51116.1,23.75,28.31
1004193,2015,420652.1,198.5,236.612
1002981,2015,376345.7,175.75,209.494
1001762,2015,160129.3,6548.75,1370.8
1001286,2015,933392.9,5812.75,246.148
1008269,2015,392.4,138741.25,40.23
1007307,2015,1337783.0,620.25,739.338
1006775,2015,215419.5,100.0,119.2
1006510,2015,7601572.6,22458.75,38939.958
1000163,2015,59874.5,33.25,53.044
1011637,2015,36908.0,246.0,20.86
1001307,2015,795751.7,369.0,439.848
1010573,2015,26539.3,12.5,14.9
1006086,2015,24690.9,17.25,26.82
1004840,2015,20.4,63490.5,nan
1007301,2015,328290.1,87.5,1602.346
1000837,2015,5337411.1,14843.5,25739.75
1004642,2015,55068.26875,2220.23375,30.4407
1011200,2015,42.7,nan,nan
1009895,2015,464.6,489803.25,1.192
1001435,2015,685092.7,317.75,378.758
1000447,2015,44283.2,20.5,24.436
1010271,2015,36447.6,17.25,20.562
1011671,2015,552.6,0.25,641.892
1010064,2015,20215.2,9552.0,11.622
1002651,2015,29447.6,6777.75,61.686
1011527,2015,99739.0,9657.0,272.67
1004013,2015,nan,67286.25,nan
1001510,2015,51539.9,150.5,261.644
1000976,2015,5027072.9,14815.75,25699.818
1005662,2015,1140951.3,1595.25,3013.078
1005459,2015,nan,nan,nan
1000156,2015,6217246.9,316.0,1045.086
1005215,2015,55010.4,8167.25,22.946
1005644,2015,26588.4,12.5,14.9
1002344,2015,19865.4,6643.0,13.112
1010719,2015,28465.7,4723.0,19.072
1002507,2015,31097.7,1727.25,20.562
1008827,2015,107961.1,3716.25,60.494
1005898,2015,nan,7713.25,nan
1004311,2015,5.8,1781.0,nan
1008021,2015,57032.4,70.5,112.346
1003597,2015,27281.5,13.5,16.688
1000093,2015,125555.4,1192.75,70.626
1007856,2015,nan,180760.25,170.456
1009964,2015,8819.2,4.25,5.066
1002194,2015,22198.3,10.5,12.516
1005764,2015,2513.6,1592850.5,1.49
1007522,2015,18900.3,55.75,96.552
1006956,2015,53327.1,5724.75,67.348
1000676,2015,15360956.0,44994.25,78026.532
1007466,2015,1385773.3,4039.75,3886.218
1006386,2015,1152307.9,4444.25,684.208
1011018,2015,194415.5,2746.5,107.876
1012008,2015,143703.2,66.5,79.268
1002987,2015,39679.4,19.5,24.436
1009558,2015,49019.9,29.5,49.766
1004550,2015,0.8,139017.5,47.084
1001034,2015,5402418.6,14922.0,25902.756
1000893,2015,5926597.9,17600.0,30519.968
1001374,2015,53692.0,25.25,30.098
1006897,2015,1573755.7,413.5,7886.57
1001469,2015,66023.8,63.525,147.212
1004410,2015,52630.1,25.0,30.098
1000866,2015,244153.4,113.0,134.696
1004320,2015,11.2,10975.25,nan
1005917,2015,3703.0,2.25,2.682
